transaction_time,merch,cat_id,amount,name_1,name_2,gender,street,one_city,us_state,post_code,lat,lon,population_city,jobs,merchant_lat,merchant_lon,target
2019-05-02 11:57,"fraud_Fadel, Mertz and Rippin",entertainment,5.02,Jason,Mcmahon,M,6385 Donald Square Suite 429,Springfield,VA,22151,38.8029,-77.2116,104396,Production engineer,39.133706,-76.831501,0
2019-12-16 07:16,"fraud_Eichmann, Bogan and Rodriguez",gas_transport,64.67,Tina,Alvarez,F,1976 Tyler Underpass,Early,IA,50535,42.4483,-95.1726,885,"Pilot, airline",43.244949,-94.46902,0
2019-12-08 07:37,fraud_Lockman Ltd,grocery_pos,159.52,Meredith,Ayala,F,7107 Henderson Station,Cascade Locks,OR,97014,45.671,-121.8686,1288,Barrister,46.581143,-121.526668,0
2019-10-25 13:04,fraud_Beer-Jast,kids_pets,37.48,Jeremy,Roberson,M,25887 Martin Inlet,Graniteville,VT,5654,44.1554,-72.4847,970,Agricultural consultant,44.975581,-72.059139,0
2020-01-16 11:58,fraud_Marks Inc,gas_transport,39.11,Stephanie,Murphy,F,526 Stacy Walks,Barnard,SD,57426,45.7205,-98.5534,63,Systems developer,46.532674,-97.677833,0
2019-03-14 09:05,fraud_Miller-Hauck,grocery_pos,86.89,Robert,Andrade,M,27720 Martin Hills,Remer,MN,56672,47.0874,-93.9196,2097,Insurance risk surveyor,46.597285,-94.847762,0
2019-05-19 00:15,fraud_Huel Ltd,misc_net,146.35,Ryan,Cook,M,75952 Wilson Course,Roseland,NE,68973,40.4591,-98.5551,463,"Nurse, mental health",41.049154,-98.711376,0
2019-05-16 15:21,"fraud_Hettinger, McCullough and Fay",home,192.11,Katherine,Cooper,F,3854 Lauren Springs Suite 648,Oakford,IL,62673,40.0994,-89.9601,530,Transport planner,39.822163,-90.478621,0
2019-03-23 22:39,fraud_Osinski Inc,personal_care,2.8,Erik,Patterson,M,162 Jessica Row Apt. 072,Hatch,UT,84735,37.7175,-112.4777,258,Geoscientist,38.712281,-112.821642,0
2019-05-26 06:14,fraud_Torp-Labadie,gas_transport,74.32,Christine,Best,F,68248 Deanna Land,Enola,AR,72047,35.2087,-92.2123,969,"Physicist, medical",34.726973,-91.446024,0
2019-08-11 23:37,fraud_Carroll PLC,health_fitness,277.41,Rachel,Daniels,F,561 Little Plain Apt. 738,Wetmore,MI,49895,46.3535,-86.6345,765,Immunologist,45.963876,-86.936365,0
2019-06-13 12:48,fraud_Zboncak Ltd,food_dining,22.44,Chris,White,M,98897 Bennett Lodge,Bessemer,AL,35022,33.3224,-86.9657,71463,Radio broadcast assistant,33.239174,-86.222338,0
2019-09-30 07:34,"fraud_Streich, Hansen and Veum",gas_transport,87.62,Patrick,Torres,M,27386 Snyder Station,Oxford,MI,48371,42.8223,-83.2829,24840,Agricultural consultant,43.311914,-82.761222,0
2020-01-12 20:49,fraud_Bode-Schuster,kids_pets,166.15,Tammy,Davis,F,77663 Colleen Freeway,Moundsville,WV,26041,39.9148,-80.731,16183,Physiotherapist,39.866147,-79.876039,0
2019-12-28 23:54,fraud_Effertz LLC,entertainment,2.12,Philip,Hart,M,97405 Vazquez Plains,Montgomery,AL,36111,32.3374,-86.2715,214703,"Chemist, analytical",32.848018,-86.772537,0
2019-04-14 05:43,fraud_Bins-Rice,gas_transport,79.2,Jason,Farmer,M,33165 Larry Walks Suite 960,Ragland,AL,35131,33.7367,-86.1619,4159,Educational psychologist,32.831186,-86.245315,0
2019-08-02 19:47,fraud_Hilpert-Conroy,kids_pets,32.72,Erika,Gonzalez,F,907 Courtney Via Apt. 896,Irvine,KY,40336,37.6858,-83.9862,13061,"Editor, magazine features",36.741255,-83.722748,0
2019-06-13 16:05,fraud_Kassulke Inc,entertainment,47.62,Samuel,Frey,M,830 Myers Plaza Apt. 384,Edmond,OK,73034,35.6665,-97.4798,116001,Media buyer,34.915486,-96.719626,0
2019-11-11 17:09,"fraud_Bahringer, Schoen and Corkery",shopping_pos,151.95,Jeremy,Roberson,M,25887 Martin Inlet,Graniteville,VT,5654,44.1554,-72.4847,970,Agricultural consultant,44.06695,-72.423206,0
2020-02-19 23:18,fraud_Gaylord-Powlowski,home,93.76,Christine,Leblanc,F,5097 Jodi Vista Suite 811,Deltona,FL,32725,28.8989,-81.2473,88735,Commercial horticulturist,28.237452,-81.671393,0
2020-02-05 08:01,fraud_Kuphal-Bartoletti,misc_net,3.55,Derek,Bentley,M,782 Lee Crossing Apt. 209,Weeping Water,NE,68463,40.8731,-96.1528,1517,Dealer,40.755626,-96.136778,0
2019-07-21 17:00,fraud_Kuhic LLC,shopping_net,10.85,James,Strickland,M,25454 Leonard Lake,Spring Church,PA,15686,40.6153,-79.4545,972,Public relations account executive,41.535079,-79.406371,0
2019-03-08 19:10,fraud_Bednar PLC,kids_pets,21.91,Tara,Campbell,F,05050 Rogers Well Apt. 439,Rock Springs,WY,82901,41.606,-109.23,27971,Music therapist,42.439745,-108.58507,0
2019-12-07 13:18,fraud_Johns-Hoeger,entertainment,137.61,James,Strickland,M,25454 Leonard Lake,Spring Church,PA,15686,40.6153,-79.4545,972,Public relations account executive,39.863033,-79.184166,0
2019-10-25 22:08,"fraud_Hermiston, Russel and Price",food_dining,6.38,Linda,Davis,F,6602 Ortiz Pine Apt. 179,Blooming Grove,TX,76626,32.0758,-96.701,1563,Financial adviser,32.187234,-95.820414,0
2019-12-23 22:54,fraud_Kassulke Inc,entertainment,150.3,Andrea,Lewis,F,43075 Cohen Shoals,Ashford,WA,98304,46.7531,-121.9898,759,Video editor,47.498374,-122.469826,0
2019-05-14 16:10,fraud_Jakubowski Group,food_dining,7.01,Francisco,Kemp,M,9554 Flores Drive,Arnold,MO,63010,38.4305,-90.387,35439,Land/geomatics surveyor,38.190407,-90.860839,0
2019-07-19 14:13,fraud_Dare-Gibson,health_fitness,43.87,Savannah,Lewis,F,537 Walker Freeway,North Tonawanda,NY,14120,43.0498,-78.851,45100,Ambulance person,42.177604,-78.575103,0
2019-05-28 18:11,"fraud_Reichert, Rowe and Mraz",shopping_net,2.52,Amanda,Gomez,F,8152 Brittany Centers,Dallas,TX,75218,32.8463,-96.6972,1263321,"Designer, ceramics/pottery",32.862773,-96.518663,0
2019-07-27 22:55,"fraud_Runolfsdottir, Mueller and Hand",entertainment,12.14,Jared,Velazquez,M,01479 Murray Circle,Matawan,NJ,7747,40.4109,-74.238,30770,Drilling engineer,40.063883,-74.034552,0
2020-03-06 22:52,fraud_Schmidt-Larkin,home,48.03,Francisco,Kemp,M,9554 Flores Drive,Arnold,MO,63010,38.4305,-90.387,35439,Land/geomatics surveyor,37.758642,-90.956205,0
2019-02-04 13:51,fraud_Kessler Inc,travel,5.35,Julie,Johnson,F,9331 Robert Passage Suite 327,Hudson,KS,67545,38.1485,-98.6408,215,Probation officer,37.971079,-99.151584,0
2019-01-10 04:20,fraud_Dickinson Ltd,misc_pos,3.6,John,Chandler,M,88325 Brandon Greens Apt. 477,Detroit,MI,48202,42.377,-83.0796,673342,Broadcast presenter,41.864266,-84.076697,0
2019-06-09 12:08,"fraud_Ritchie, Oberbrunner and Cremin",travel,1.06,Joseph,Wagner,M,822 Austin Spur,North Judson,IN,46366,41.2244,-86.6966,5791,"Doctor, general practice",40.601197,-87.328117,0
2019-06-30 14:30,"fraud_Koss, McLaughlin and Mayer",food_dining,56.19,James,Hunt,M,7369 Gabriel Tunnel,Pointe Aux Pins,MI,49775,45.7549,-84.447,95,Electrical engineer,45.125428,-84.787782,0
2020-02-16 19:11,fraud_Champlin and Sons,home,31.97,Hailey,Rhodes,F,337 Michael Harbors Suite 722,Michigan,ND,58259,48.0204,-98.1186,454,"Producer, television/film/video",48.504093,-98.441822,0
2019-02-11 00:32,"fraud_Olson, Becker and Koch",gas_transport,39.34,Tina,Zimmerman,F,3595 Susan Island Suite 063,Thomas,OK,73669,35.7382,-98.7388,1675,Barrister,35.888756,-99.165244,0
2019-04-13 15:05,"fraud_Hauck, Dietrich and Funk",kids_pets,170.1,Donna,Moreno,F,32301 Albert River Suite 364,Ronceverte,WV,24970,37.7418,-80.4626,4575,Statistician,38.015098,-80.923639,0
2019-01-10 12:53,"fraud_Baumbach, Strosin and Nicolas",shopping_pos,7.91,Nicholas,Mcmahon,M,2123 Jonathan Falls Suite 753,Heiskell,TN,37754,36.115,-84.0438,4729,"Geologist, wellsite",36.401381,-84.574545,0
2019-06-17 16:16,fraud_Kihn-Fritsch,food_dining,20.17,Mckenzie,Brooks,F,3872 Matthew Skyway,Paris,MS,38949,34.1992,-89.382,297,"Administrator, local government",35.191514,-89.496574,0
2019-03-25 04:18,"fraud_Johnston, Nikolaus and Maggio",grocery_net,49.28,Xavier,Beltran,M,61107 Edwards Dam Apt. 463,Big Creek,KY,40914,37.1046,-83.5706,467,"Psychologist, forensic",36.135808,-83.897321,0
2019-11-09 14:43,"fraud_Crist, Jakubowski and Littel",home,124.19,Margaret,Williams,F,165 Jerry Meadows Suite 460,Surrency,GA,31563,31.6489,-82.1982,1324,"Engineer, technical sales",32.016609,-81.850039,0
2019-08-25 15:38,"fraud_Reinger, Weissnat and Strosin",food_dining,10.0,Steven,Walters,M,3206 Hall Divide Suite 282,Woodville,AL,35776,34.6689,-86.2296,3395,"Editor, commissioning",34.986825,-86.128842,0
2019-07-20 13:54,fraud_Daugherty LLC,kids_pets,13.53,Erin,Chavez,F,3379 Williams Common,Littleton,CO,80120,39.5994,-105.0044,320420,Water engineer,38.658953,-105.576011,0
2020-01-19 06:02,fraud_McDermott-Weimann,grocery_pos,133.66,John,Nichols,M,00821 Joanna Meadow,Dalton,WI,53926,43.6718,-89.1918,1628,Civil Service fast streamer,43.573343,-89.944319,0
2019-10-17 01:49,fraud_Kuphal-Predovic,misc_net,7.39,Teresa,Blankenship,F,6638 Lucero Mill Suite 952,Karnack,TX,75661,32.6205,-94.2,2807,Chiropodist,33.120532,-94.102701,0
2019-05-02 07:27,fraud_Harris Inc,gas_transport,76.6,Adam,Stark,M,0912 Mark Fields Apt. 080,Mc Veytown,PA,17051,40.5046,-77.7186,4653,Nutritional therapist,40.12293,-77.342718,0
2019-09-14 15:35,"fraud_Schneider, Hayes and Nikolaus",food_dining,49.14,Joseph,Murray,M,42933 Ryan Underpass,Manderson,SD,57756,43.3526,-102.5411,1126,Volunteer coordinator,42.657453,-103.232392,0
2019-08-01 09:17,fraud_Maggio-Fahey,misc_pos,1.76,Brianna,Page,F,0043 Henry Plaza,Brantley,AL,36009,31.571,-86.2743,2566,Exercise physiologist,31.637217,-85.90215,0
2019-03-30 21:13,"fraud_Moore, Williamson and Emmerich",home,4.52,Dawn,Gray,F,9486 Joel Common Suite 554,Topeka,KS,66618,39.1329,-95.7023,163415,Secondary school teacher,39.761905,-95.798685,0
2019-05-27 22:15,fraud_Torphy-Kertzmann,health_fitness,9.84,Lisa,Mendez,F,44259 Beth Station Suite 215,Lahoma,OK,73754,36.385,-98.0727,1078,"Programme researcher, broadcasting/film/video",35.694324,-97.173813,0
2019-03-15 23:48,fraud_Fisher Inc,shopping_net,973.5,Robert,Long,M,529 Joshua Knoll Apt. 511,Lonetree,WY,82936,41.0552,-110.1603,49,Research scientist (physical sciences),40.698682,-110.489824,1
2019-05-26 06:35,fraud_Kuhn LLC,misc_net,181.81,Laura,Walker,F,611 Michael Rue,Cisco,IL,61830,39.9972,-88.6962,478,Landscape architect,39.138179,-89.05524,0
2019-12-04 17:39,fraud_Hilpert-Conroy,kids_pets,24.97,Michael,Fisher,M,401 Escobar Port,East Troy,WI,53120,42.8035,-88.4092,9679,"Engineer, production",43.470553,-88.062135,0
2019-03-11 13:06,fraud_Dickinson Ltd,personal_care,7.37,Stephanie,Crane,F,144 Martinez Curve,Central,IN,47110,38.097,-86.1723,350,Counsellor,37.796926,-85.464815,0
2019-03-28 15:12,"fraud_Metz, Russel and Metz",kids_pets,75.75,Melinda,Gutierrez,F,1497 West Gateway,Eureka,IL,61530,40.7152,-89.2706,6713,Archivist,41.244891,-89.686538,0
2019-11-08 05:49,fraud_Dickinson Ltd,misc_pos,32.58,Christopher,Adkins,M,3512 Knight Center,Lorenzo,TX,79343,33.6666,-101.5277,1571,Petroleum engineer,34.582228,-100.97695,0
2019-02-20 22:22,fraud_Jakubowski Inc,home,21.89,Grace,Williams,F,28812 Charles Mill Apt. 628,Plantersville,AL,36758,32.6176,-86.9475,1412,Drilling engineer,33.552431,-86.486151,0
2019-09-14 02:29,"fraud_Hoppe, Harris and Bednar",entertainment,1.81,Dylan,Garcia,M,923 Jordan Road,Afton,MN,55001,44.8696,-92.8234,2916,Barrister's clerk,44.938214,-92.407013,0
2019-09-17 07:52,"fraud_Christiansen, Goyette and Schamberger",gas_transport,60.34,Sandra,Schwartz,F,3789 Mark Walks,Sunflower,MS,38778,33.5567,-90.5451,1686,"Education officer, community",33.778419,-91.176087,0
2020-01-06 16:45,fraud_Bednar PLC,kids_pets,42.93,Susan,Washington,F,759 Erin Mount Suite 956,May,TX,76857,31.9571,-98.9656,1791,Corporate investment banker,31.211694,-99.697452,0
2019-10-28 05:03,"fraud_Lehner, Mosciski and King",misc_net,7.87,Christopher,Ortega,M,5045 Emily Wall,Princeton,IA,52768,41.6858,-90.3706,1426,Agricultural consultant,41.283223,-89.425547,0
2020-03-02 22:51,"fraud_Baumbach, Hodkiewicz and Walsh",shopping_pos,2.05,Rachel,Daniels,F,561 Little Plain Apt. 738,Wetmore,MI,49895,46.3535,-86.6345,765,Immunologist,46.324372,-87.39544,0
2019-11-03 05:30,fraud_Deckow-O'Conner,grocery_pos,223.9,Barbara,Norman,F,6278 Stephanie Unions,New York City,NY,10039,40.8265,-73.9383,1577385,Herbalist,40.559739,-74.578553,0
2020-01-27 06:06,fraud_Stoltenberg-Beatty,shopping_pos,17.41,Dakota,Maldonado,M,369 Cochran Radial,Pelham,NC,27311,36.4899,-79.4736,3402,Insurance underwriter,37.475508,-79.715199,0
2019-05-25 05:09,fraud_Cummings LLC,gas_transport,60.91,Jared,Velazquez,M,01479 Murray Circle,Matawan,NJ,7747,40.4109,-74.238,30770,Drilling engineer,40.673059,-73.557355,0
2019-01-09 15:06,"fraud_Rippin, Kub and Mann",misc_net,718.52,John,Stevens,M,428 Morgan River,Hudson,NY,12534,42.247,-73.7552,17867,Travel agency manager,42.033699,-74.039177,0
2019-10-05 19:32,"fraud_Roberts, Daniel and Macejkovic",kids_pets,73.83,Gina,Gomez,F,72030 Shelton Crossing Apt. 742,Stirling,NJ,7980,40.6774,-74.4968,2307,Science writer,41.5873,-74.676386,0
2019-09-02 00:17,"fraud_Gottlieb, Considine and Schultz",shopping_net,89.06,Bryan,Pugh,M,6366 French Field,Margaretville,NY,12455,42.1852,-74.6178,1988,Environmental health practitioner,41.901048,-74.048442,0
2019-01-09 17:28,fraud_Leffler-Goldner,personal_care,12.07,Christine,Harris,F,29606 Martinez Views Suite 653,Hinesburg,VT,5461,44.3346,-73.098,4542,Claims inspector/assessor,45.245046,-73.46031,0
2019-12-25 09:28,fraud_Torp-Labadie,gas_transport,44.68,Andrew,Patterson,M,06959 Stephen Branch Suite 246,Thida,AR,72165,35.5762,-91.4539,111,Careers information officer,35.602378,-91.684781,0
2019-02-26 11:26,fraud_Jaskolski-Vandervort,misc_net,124.36,John,Peters,M,555 Michael Burgs,Mayersville,MS,39113,32.9013,-91.0286,595,Technical brewer,33.004103,-90.264862,0
2019-10-13 13:23,fraud_Conroy Ltd,shopping_pos,134.64,Craig,Dunn,M,721 Jacqueline Brooks,New Boston,IL,61272,41.2153,-90.9879,1504,Manufacturing engineer,40.911791,-90.73418,0
2019-10-06 19:41,fraud_Gottlieb-Hansen,personal_care,36.6,Gina,Grimes,F,444 Robert Mews,Clarks Mills,PA,16114,41.3851,-80.1752,606,Energy manager,41.135708,-79.362554,0
2019-09-07 19:09,fraud_Goldner-Lemke,entertainment,6.78,Rachel,Lowe,F,372 Jeffrey Course,Sutherland,NE,69165,41.1558,-101.136,1789,Insurance broker,41.91078,-100.188902,0
2019-07-13 15:14,"fraud_O'Reilly, Mohr and Purdy",home,26.59,Michael,Garner,M,0157 Samuel Mission Suite 379,South Richmond Hill,NY,11419,40.6868,-73.823,47211,Site engineer,40.431625,-73.535992,0
2019-10-29 05:12,"fraud_Eichmann, Bogan and Rodriguez",gas_transport,68.02,Randall,Burgess,M,393 Carroll Route Suite 197,Norman Park,GA,31771,31.2462,-83.6549,5666,Rural practice surveyor,31.387524,-84.086583,0
2019-12-22 23:52,"fraud_Mante, Luettgen and Hackett",health_fitness,188.95,Brandy,Quinn,F,9734 Beard Fields Suite 885,Altair,TX,77412,29.6047,-96.5249,106,"Editor, film/video",30.075408,-96.1131,0
2019-11-03 21:17,fraud_Goldner-Lemke,entertainment,73.99,Michael,Johnson,M,094 Owens Underpass,Norwalk,CA,90650,33.9056,-118.0818,105549,Firefighter,33.445875,-118.845439,0
2019-09-11 20:03,fraud_Weimann-Lockman,kids_pets,101.79,Monique,Martin,F,68276 Matthew Springs,Ratcliff,TX,75858,31.3833,-95.0619,43,"Engineer, production",31.583767,-94.848115,0
2019-07-26 20:01,"fraud_McCullough, Hudson and Schuster",food_dining,114.48,David,Kirby,M,133 Alyssa Plains,Lolita,TX,77971,28.7724,-96.4793,911,Archaeologist,29.734402,-95.574605,0
2019-04-07 21:46,fraud_Grimes LLC,entertainment,2.67,Terrance,Mckinney,M,42965 Christopher Fords Suite 659,Norman,AR,71960,34.4596,-93.6743,1383,Magazine features editor,34.414118,-92.836102,0
2019-09-27 15:34,fraud_O'Hara-Wilderman,food_dining,29.35,Breanna,Rodriguez,F,118 Cabrera Springs Apt. 105,Lanark Village,FL,32323,29.8826,-84.5964,217,Television production assistant,30.032799,-85.472464,0
2019-08-18 01:23,"fraud_Schultz, Simonis and Little",grocery_pos,121.79,Margaret,Gibson,F,382 Williams Stream Suite 197,Scotland,MD,20687,38.0828,-76.3477,313,Insurance underwriter,38.447262,-75.546913,0
2019-08-04 18:52,fraud_Abbott-Rogahn,entertainment,14.44,Dalton,Jones,M,3304 Hernandez Run,Afton,MI,49705,45.3637,-84.4695,937,Technical brewer,44.830292,-85.029937,0
2019-09-27 19:16,fraud_Reichel Inc,entertainment,320.86,Jill,Flores,F,639 Cruz Islands,Baroda,MI,49101,41.9488,-86.4913,3104,"Horticulturist, commercial",41.796929,-87.297399,0
2019-10-20 14:51,fraud_Jast Ltd,shopping_net,5.8,Lori,Bishop,F,08056 Alvarado Club Suite 699,Phoenix,AZ,85086,33.8155,-112.1202,1312922,Counselling psychologist,33.645569,-111.460729,0
2019-11-25 11:21,fraud_Kuphal-Predovic,misc_net,7.97,Susan,Hardy,F,516 Brown Parks,Manistique,MI,49854,46.0062,-86.2555,6469,Trade mark attorney,46.789764,-86.728734,0
2019-11-30 13:50,fraud_Swift PLC,kids_pets,10.7,Cristian,Jones,M,0423 Kirby Field Suite 623,Wilmette,IL,60091,42.0765,-87.7246,27020,Trade mark attorney,41.734622,-87.498067,0
2019-09-30 15:26,"fraud_Heathcote, Yost and Kertzmann",shopping_net,6.66,Jared,Velazquez,M,01479 Murray Circle,Matawan,NJ,7747,40.4109,-74.238,30770,Drilling engineer,40.327017,-74.105524,0
2019-01-04 22:52,"fraud_Romaguera, Wehner and Tromp",kids_pets,55.87,Joseph,Murray,M,42933 Ryan Underpass,Manderson,SD,57756,43.3526,-102.5411,1126,Volunteer coordinator,43.564503,-102.2299,0
2019-09-27 14:57,fraud_Daugherty LLC,kids_pets,34.5,James,Reese,M,26975 Richardson Mills Apt. 402,Sontag,MS,39665,31.6453,-90.1801,1196,"Librarian, academic",30.954133,-89.73334,0
2019-12-16 17:03,fraud_Fadel Inc,health_fitness,74.52,Michael,Lee,M,7915 Dawn Roads Apt. 544,Shelter Island,NY,11964,41.064,-72.3366,1858,Clinical biochemist,40.780074,-72.175191,0
2020-02-04 16:03,fraud_Miller-Harris,misc_net,84.92,Carrie,Washington,F,6114 Adams Harbor Suite 096,Kingsford Heights,IN,46346,41.4802,-86.6919,1423,"Psychologist, forensic",41.031985,-86.935285,0
2019-11-10 05:01,fraud_Mante Group,misc_net,6.14,Kathleen,Heath,F,9297 Victor Rest Apt. 382,Albuquerque,NM,87116,35.0561,-106.5506,641349,Charity officer,35.178011,-107.429727,0
2019-05-27 03:39,fraud_Smitham-Boehm,grocery_net,40.47,Eddie,Mendez,M,1831 Faith View Suite 653,Clarinda,IA,51632,40.7491,-95.038,7297,IT trainer,39.75307,-94.051824,0
2020-01-13 15:32,fraud_Bernhard-Lesch,food_dining,39.05,Dalton,Jones,M,3304 Hernandez Run,Afton,MI,49705,45.3637,-84.4695,937,Technical brewer,44.570751,-84.292798,0
2019-10-03 13:44,"fraud_Greenholt, O'Hara and Balistreri",shopping_net,6.41,Barbara,Lowe,F,67210 Lori Creek,Sherman,TX,75092,33.6372,-96.6184,46563,Systems developer,33.902966,-95.680293,0
2019-05-25 23:01,"fraud_Weimann, Kuhic and Beahan",shopping_pos,6.81,Angela,Hodges,F,08236 Kim Hill,Indianapolis,IN,46254,39.849,-86.272,910148,Firefighter,40.003219,-85.654386,0
2019-09-07 03:58,"fraud_Jenkins, Hauck and Friesen",gas_transport,75.87,Kenneth,Sanchez,M,0110 Ashley Forest,Tekoa,WA,99033,47.2271,-117.0819,895,Clothing/textile technologist,47.42201,-116.810784,0
2019-10-08 00:16,fraud_Kutch-Hegmann,grocery_net,43.59,Melissa,Mcclure,F,2027 Snyder Track,Manville,WY,82227,42.73,-104.7024,241,Educational psychologist,43.521699,-104.414658,0
2019-09-01 12:23,"fraud_Boehm, Predovic and Reinger",misc_pos,287.46,Mark,Wood,M,854 Walker Dale Suite 488,Bowdoin,ME,4287,44.0575,-69.9656,3224,"Engineer, electronics",43.640069,-69.909014,0
2019-06-09 02:31,fraud_Ledner-Pfannerstill,gas_transport,62.32,Travis,Hayes,M,1561 Chase Grove,Conway,NH,3818,43.9742,-71.1503,3807,Surgeon,43.838221,-70.640363,0
2019-07-01 04:55,fraud_Gutmann-Upton,misc_pos,39.26,Joshua,Cohen,M,426 Mark Ports,Brooklin,ME,4616,44.2541,-68.5565,824,"Loss adjuster, chartered",44.425335,-69.004718,0
2020-02-16 05:23,fraud_Kihn Inc,shopping_pos,2.78,Amanda,Wheeler,F,329 Emily Cape,Cape Coral,FL,33909,26.6939,-81.9452,156391,Higher education careers adviser,26.987209,-81.737694,0
2019-04-28 05:07,fraud_Cummerata-Jones,gas_transport,57.98,Joseph,Spencer,M,7854 Stephanie Island Suite 788,Holloway,OH,43985,40.0113,-80.9701,128,Child psychotherapist,40.060615,-81.63651,0
2019-09-03 17:15,"fraud_Durgan, Gislason and Spencer",home,87.53,Samuel,Johnston,M,16285 Jessica Lights,Birmingham,AL,35229,33.4629,-86.7904,493806,Musician,33.795712,-87.421698,0
2019-10-17 02:45,fraud_Koss and Sons,gas_transport,54.64,Tracy,Conway,F,6778 Campos Field,Bonfield,IL,60913,41.1573,-88.0619,1617,Medical secretary,41.296104,-88.731426,0
2019-12-15 09:13,"fraud_Kihn, Abernathy and Douglas",shopping_net,98.31,Micheal,Hernandez,M,6139 Mark Rapid Apt. 651,Christine,ND,58015,46.5522,-96.7909,291,Television floor manager,46.99905,-97.503656,0
2019-11-28 15:04,fraud_Kessler Inc,travel,7.81,Maria,Rosales,F,6611 Parrish Garden Apt. 428,Waynesfield,OH,45896,40.6072,-83.9585,2089,Building control surveyor,40.162484,-83.265922,0
2019-09-16 12:44,"fraud_Bradtke, Torp and Bahringer",personal_care,71.66,Juan,Sherman,M,5939 Garcia Forges Suite 297,San Antonio,TX,78214,29.3641,-98.4924,1595797,Land,29.170672,-99.43688,0
2019-07-13 07:30,"fraud_Eichmann, Bogan and Rodriguez",gas_transport,57.1,Tanya,Williams,F,566 Megan Well,Brownville,NY,13615,44.0577,-76.0196,1271,"Producer, radio",43.909904,-75.353177,0
2019-11-18 20:07,fraud_Connelly-Carter,home,122.03,Allison,Allen,F,40624 Rebecca Spurs,De Witt,AR,72042,34.2853,-91.3336,5161,Electrical engineer,33.837311,-92.127122,0
2019-12-22 14:47,"fraud_Willms, Kris and Bergnaum",shopping_pos,12.97,Kelsey,Richards,F,889 Sarah Station Suite 624,Holcomb,KS,67851,37.9931,-100.9893,2691,Arboriculturist,38.265315,-100.577144,0
2019-10-27 13:41,fraud_Abshire PLC,entertainment,2.21,Michael,Francis,M,1833 Jeanette Stravenue,Belgrade,MT,59714,45.7801,-111.1439,18182,"Engineer, drilling",44.87978,-110.342411,0
2019-06-22 13:16,fraud_Bartoletti and Sons,personal_care,71.5,Michael,Flores,M,70761 Fitzpatrick Brooks Suite 631,Saxon,WI,54559,46.4959,-90.4383,795,Television/film/video producer,45.835077,-89.53533,0
2019-11-11 21:00,fraud_Stiedemann Ltd,food_dining,39.49,Angie,Jones,F,6970 Blake Trail,Clearwater,FL,33760,27.9004,-82.7152,172247,"Geneticist, molecular",28.175781,-81.777173,0
2019-03-30 01:42,fraud_Howe PLC,entertainment,21.3,Amy,Flynn,F,46095 Tara Fords,Jaffrey,NH,3452,42.8178,-72.0275,5457,"Surveyor, hydrographic",43.053257,-72.634356,0
2019-12-20 22:40,"fraud_Swaniawski, Nitzsche and Welch",health_fitness,45.74,Taylor,Khan,F,658 Diane Glen Apt. 677,North Washington,PA,16048,41.0472,-79.8089,139,Patent attorney,41.052943,-79.440559,0
2019-05-26 13:57,"fraud_Bins, Balistreri and Beatty",shopping_pos,6.12,Debbie,Payne,F,204 Ashley Neck Apt. 169,Preston,CT,6365,41.5224,-71.9934,4720,Broadcast presenter,42.453733,-72.70757,0
2019-05-13 02:06,fraud_Pacocha-Bauch,shopping_pos,14.26,Jessica,Jordan,F,071 Wise Trace,Coleharbor,ND,58531,47.5196,-101.2332,307,Make,47.881094,-100.925795,0
2019-06-29 14:33,fraud_Marvin-Lind,personal_care,75.03,Christopher,Matthews,M,433 John Heights Apt. 849,Etlan,VA,22719,38.5095,-78.2638,395,Senior tax professional/tax inspector,38.373257,-78.074548,0
2019-04-30 05:50,"fraud_Reichert, Rowe and Mraz",shopping_net,7.01,Kathleen,Thompson,F,199 Patterson Fords Apt. 132,Naples,FL,34112,26.1184,-81.7361,276002,"Pilot, airline",26.877538,-80.995615,0
2019-08-13 21:41,"fraud_Lakin, Ferry and Beatty",food_dining,2.79,Gina,Grimes,F,444 Robert Mews,Clarks Mills,PA,16114,41.3851,-80.1752,606,Energy manager,41.346666,-80.32857,0
2020-02-18 23:38,"fraud_Hahn, Bahringer and McLaughlin",personal_care,85.24,Dorothy,Thomas,F,537 Rice Square Suite 040,Milford,OH,45150,39.1657,-84.233,31394,Hospital doctor,39.922195,-84.63027,0
2019-04-05 14:09,"fraud_Nienow, Barrows and Romaguera",personal_care,40.17,Sharon,Johnson,F,7202 Jeffrey Mills,Conway,WA,98238,48.34,-122.3456,85,"Research officer, political party",48.63088,-122.033288,0
2020-02-28 16:13,"fraud_Langworth, Boehm and Gulgowski",shopping_net,7.02,Linda,Davis,F,6602 Ortiz Pine Apt. 179,Blooming Grove,TX,76626,32.0758,-96.701,1563,Financial adviser,32.225916,-96.839682,0
2020-02-02 09:22,fraud_Klocko LLC,misc_net,67.74,Collin,Brown,M,995 Benjamin Bypass,Du Pont,GA,31630,31.0,-82.8555,419,Advertising account executive,30.688122,-83.068199,0
2019-09-16 14:58,"fraud_Lang, Towne and Schuppe",kids_pets,72.29,Curtis,Young,M,4319 Watson Shoals Suite 658,Falconer,NY,14733,42.1239,-79.1895,3833,Metallurgist,42.932424,-78.424889,0
2019-09-01 19:42,fraud_Abbott-Steuber,personal_care,145.49,Morgan,Smith,F,1441 Bradley Place,Grover,NC,28073,35.1836,-81.4552,5621,Toxicologist,36.088221,-81.143069,0
